,movieId,TITLE,TMDB_SCORE,IMDB_SCORE,TOTAL_RATINGS,FEATURED CREW,TOP BILLED CAST,ORIGINAL LANGUAGE,RUN TIME,GENRE,BUDGET,REVENUE
7177,67734,Adventureland,64,6.8,"139,865","[(Greg Mottola, 54733, Director, Screenplay)]","[(Jesse Eisenberg, 44735, James Brennan), (Kristen Stewart, 37917, Em Lewin), (Martin Starr, 41089, Joel), (Kristen Wiig, 41091, Paulette), (Bill Hader, 19278, Bobby)]",English,1h47m,[Comedy],"$9,500,000.00 ","$17,164,377.00 "
7178,67788,Confessions of a Shopaholic,61,5.9,"67,120","[(Tracey Jackson, 56715, Writer), (P.J. Hogan, 3045, Director)]","[(Isla Fisher, 52848, Rebecca Bloomwood), (Hugh Dancy, 12791, Luke Brandon), (Krysten Ritter, 78080, Suze), (Joan Cusack, 3234, Jane Bloomwood), (John Goodman, 1230, Graham Bloomwood)]",English,1h44m,"[Comedy, Romance]","$40,000,000.00 ","$108,332,743.00 "
7179,67799,The Butterfly Effect 3: Revelations,51,5.6,"16,587","[(Holly Brix, 87439, Writer), (Seth Grossman, 87438, Director)]","[(Chris Carmack, 87440, Sam Reide), (Rachel Miner, 54126, Jenna Reide), (Melissa Jones, 87441, Vicki), (Kevin Yon, 87442, Harry Goldburg), (Lynch R. Travis, 87443, Detective Dan Glenn)]",English,1h30m,"[Science Fiction, Thriller, Drama, Crime]","$4,500,000 ",-
7180,67867,Dragonball Evolution,28,2.6,"61,496","[(Akira Toriyama, 78322, Novel, Screenplay), (Ben Ramsey, 58037, Screenplay), (James Wong, 57134, Director)]","[(Chow Yun-fat, 1619, Master Roshi), (Justin Chatwin, 503, Goku), (Joon Park, 78323, Yamcha), (Jamie Chung, 78324, Chi Chi), (Emmy Rossum, 4730, Bulma)]",English,1h25m,"[Action, Adventure, Fantasy, Science Fiction, Thriller]","$100,000,000.00 ","$57,497,699 "
7181,67923,Fast & Furious,65,6.6,"225,309","[(Justin Lin, 58189, Director), (Chris Morgan, 58191, Writer), (Gary Scott Thompson, 8162, Characters)]","[(Vin Diesel, 12835, Dominic Toretto), (Paul Walker, 8167, Brian O'Conner), (Michelle Rodriguez, 17647, Letty Ortiz), (Jordana Brewster, 22123, Mia Toretto), (John Ortiz, 40543, Ramon Campos)]",English,1h47m,"[Action, Crime, Drama, Thriller]","$85,000,000.00 ","$363,164,265.00 "
7182,67957,Superstar: The Karen Carpenter Story,74,7.9,"2,224","[(Todd Haynes, 16863, Director, Screenplay), (Cynthia Schneider, 1194207, Writer)]","[(Merrill Gruver, 1539681, Karen (voice)), (Michael Edwards, 75027, Richard (voice)), (Melissa Brown, 1539683, Mother (voice)), (Rob LaBelle, 42708, Dad / Mr. A&M (voice)), (Cynthia Schneider, 1194207, Dionne Warwick (voice))]",English,0h43m,"[Drama, Music]",-,-
7183,67997,In the Loop,70,7.5,"47,534","[(Armando Iannucci, 88926, Director, Screenplay), (Tony Roche, 1220666, Screenplay), (Simon Blackwell, 93494, Screenplay), (Jesse Armstrong, 62946, Screenplay)]","[(Peter Capaldi, 12982, Malcolm Tucker), (Tom Hollander, 2441, Simon Foster), (Gina McKee, 18022, Judy Molloy), (James Gandolfini, 4691, Lt Gen. George Miller), (Chris Addison, 91493, Toby Wright)]",English,1h46m,[Comedy],"Â£612,650","$6,149,791.00 "
7184,68073,The Boat That Rocked,72,7.4,"96,465","[(Richard Curtis, 7018, Director, Writer)]","[(Tom Sturridge, 90451, Carl), (Philip Seymour Hoffman, 1233, Le Comte), (Rhys Ifans, 7026, Gavin), (Bill Nighy, 2440, Quentin), (Emma Thompson, 7056, Charlotte)]",English,1h56m,"[Drama, Comedy]","$50,000,000.00 ","$36,348,784.00 "
7185,68099,Apollo 13: To the Edge and Back,0,8.1,79,[],"[(Jim Lovell, 7852, Himself (as James Lovell)), (Fred Haise, 116303, Himself), (Gene Kranz, 116302, Himself), (Jack Swikert, 1088954, Himself)]",English,1h22m,[Documentary],-,-
7186,68135,17 Again,61,6.4,"156,547","[(Jason Filardi, 66211, Screenplay), (Burr Steers, 58552, Director)]","[(Zac Efron, 29222, Mike O'Donnell (Teen)), (Leslie Mann, 41087, Scarlett O'Donnell (Adult)), (Matthew Perry, 14408, Mike O'Donnell (Adult)), (Tyler Steelman, 42289, Ned Gold (Teen)), (Allison Miller, 17270, Scarlett (Teen))]",English,1h42m,[Comedy],"$20,000,000.00 ","$136,267,476.00 "
7187,68137,"Nana, the True Key of Pleasure",47,7.2,"3,048","[(Dan Wolman, 139107, Director), (Ã‰mile Zola, 87667, Writer), (Marc Behm, 29496, Writer)]","[(Katya Berger, 43192, Nana), (Jean-Pierre Aumont, 18766, Count Muffat), (Yehuda Efroni, 39784, Steiner), (Yehuda Efroni, 39784, Sabine), (Massimo Serato, 14148, Faucherie)]",English,1h32m,"[Drama, Comedy]",-,-
7188,68157,Inglourious Basterds,79,8.3,"1,002,523","[(Quentin Tarantino, 138, Director, Writer)]","[(Brad Pitt, 287, Lieutenant Aldo ""The Apache"" Raine), (MÃ©lanie Laurent, 19119, Shosanna Dreyfus / Emmanuelle Mimieux), (Christoph Waltz, 27319, SS Colonel Hans Landa), (Eli Roth, 16847, Sergeant Donny ""The Bear Jew"" Donowitz), (Michael Fassbender, 17288, Lieutenant Archie Hicox)]",English,2h33m,"[Drama, Action, Thriller, War]","$70,000,000.00 ","$319,131,050.00 "
7189,68159,State of Play,67,7.1,"119,583","[(Paul Abbott, 196774, Teleplay), (Billy Ray, 21807, Screenplay), (Matthew Michael Carnahan, 36603, Screenplay), (Tony Gilroy, 19242, Screenplay), (Kevin Macdonald, 17350, Director)]","[(Russell Crowe, 934, Cal McAffrey), (Ben Affleck, 880, Stephen Collins), (Rachel McAdams, 53714, Della Frye), (Robin Wright, 32, Anne Collins), (Jason Bateman, 23532, Dominic Foy)]",English,2h7m,[Thriller],"$60,000,000.00 ","$87,784,194.00 "
7190,68194,The Damned United,72,7.6,"35,308","[(David Peace, 118607, Novel), (Tom Hooper, 70500, Director), (Peter Morgan, 15730, Screenplay)]","[(Michael Sheen, 3968, Brian Clough), (Timothy Spall, 9191, Peter Taylor), (Colm Meaney, 17782, Don Revie), (Jim Broadbent, 388, Sam Longson), (Maurice Roeves, 54, Jimmy Gordon)]",English,1h37m,[Drama],"$10,000,000.00 ","$449,558,"
7191,68205,Crank: High Voltage,59,6.2,"122,828","[(Mark Neveldine, 20193, Director, Screenplay), (Brian Taylor, 20192, Director, Screenplay)]","[(Jason Statham, 976, Chev Chelios), (Amy Smart, 20189, Eve), (Dwight Yoakam, 20309, Doc Miles), (Efren Ramirez, 20190, Venus), (Julanne Chidi Hill, 168974, Dark Chocolate)]",English,1h36m,"[Action, Thriller, Crime]","$20,000,000.00 ","$34,560,577.00 "
7192,68237,Moon,76,7.9,"286,577","[(Duncan Jones, 81850, Director, Story), (Nathan Parker, 89287, Screenplay)]","[(Sam Rockwell, 6807, Sam Bell), (Kevin Spacey, 1979, Robot Gerty (Voice)), (Dominique McElligott, 115146, Tess Bell), (Rosie Shaw, 115147, Little Eve), (Adrienne Shaw, 115149, Nanny)]",English,1h37m,"[Science Fiction, Drama]","$5,000,000.00 ","$9,760,104.00 "
7193,68269,The Young Victoria,71,7.3,"49,815","[(Jean-Marc VallÃ©e, 69371, Director), (Julian Fellowes, 10747, Writer)]","[(Emily Blunt, 5081, Queen Victoria), (Rupert Friend, 36669, Prince Albert), (Paul Bettany, 6162, Lord Melbourne), (Miranda Richardson, 8436, Duchess of Kent), (Jim Broadbent, 388, King William)]",English,1h45m,[Drama],"$35,000,000.00 ","$27,409,889.00 "
7194,68319,X-Men Origins: Wolverine,62,6.7,"401,804","[(Skip Woods, 18185, Writer), (Gavin Hood, 13079, Director), (David Benioff, 9813, Screenplay)]","[(Hugh Jackman, 6968, Logan / Wolverine / Weapon X), (Liev Schreiber, 23626, Victor Creed / Sabretooth), (Danny Huston, 6413, Stryker), (Lynn Collins, 21044, Kayla Silverfox / Silver Fox), (Ryan Reynolds, 10859, Wade Wilson / Deadpool / Weapon XI)]",English,1h47m,"[Adventure, Action, Thriller, Science Fiction]","$150,000,000.00 ","$373,062,864.00 "
7195,68324,The Girlfriend Experience,53,5.5,"14,528","[(David Levien, 16305, Writer), (Brian Koppelman, 16304, Author), (Steven Soderbergh, 1884, Director)]","[(Sasha Grey, 74251, Chelsea), (Chris Santos, 82281, Chris), (Peter Zizzo, 82282, Wealthy Client), (Timothy J. Cox, 82283, Businessman), (Timothy Davis, 82284, Tim)]",English,1h17m,"[Comedy, Drama]","$1,700,000.00 ","$1,007,962.00 "
7196,68347,Sin Nombre,73,7.6,"27,812","[(Cary Fukunaga, 87257, Director, Screenplay)]","[(Paulina GaitaÌÅn, 36586, Sayra), (Edgar Flores, 87263, El Casper), (Kristyan Ferrer, 87264, El Smiley), (Tenoch Huerta, 87265, Lil Mago), (Diana GarcÃ_a, 87266, Martha Marlene)]",Spanish,1h36m,"[Drama, Action, Thriller, Crime]",-,"$5,101,756.00 "
7197,68358,Star Trek,74,8,"535,915","[(Roberto Orci, 15346, Writer), (Alex Kurtzman, 15345, Writer), (J.J. Abrams, 15344, Director), (Gene Roddenberry, 1745, Characters)]","[(Chris Pine, 62064, James T. Kirk), (Zachary Quinto, 17306, Spock), (Leonard Nimoy, 1749, Spock Prime), (Eric Bana, 8783, Nero), (Bruce Greenwood, 21089, Christopher Pike)]",English,2h7m,"[Science Fiction, Action, Adventure]","$150,000,000.00 ","$385,680,446.00 "
7198,68444,The Great Buck Howard,60,6.5,"12,423","[(Sean McGinly, 81199, Director, Screenplay)]","[(John Malkovich, 6949, Buck Howard), (Colin Hanks, 3492, Troy Gabel), (Emily Blunt, 5081, Valerie Brennan), (Ricky Jay, 10743, Gil Bellamy), (Steve Zahn, 18324, Kenny)]",English,1h27m,"[Comedy, Drama]",-,"$900,689.00 "
7199,68486,Red Cliff Part II,72,7.6,"20,482","[(John Woo, 11401, Director, Screenplay), (Gwok Chang, 1623418, Screenplay), (Sheng He-Yu, 993812, Screenplay), (Chan Hon, 585037, Screenplay), (Luo Guanzhong, 78753, Author)]","[(Tony Leung Chiu-Wai, 1337, Zhou Yu), (Takeshi Kaneshiro, 43661, Zhuge Liang), (Zhang Fengyi, 65277, Cao Cao), (Chang Chen, 1622, Sun Quan), (Zhao Wei, 77304, Sun Shangxiang)]",Mandarin,2h16m,"[War, Action, Drama, History, Thriller]","$80,000,000.00 ","$121,059,225.00 "
7200,68536,Stanley Kubrick: A Life in Pictures,72,8,"8,949","[(Jan Harlan, 5016, Director)]","[(Tom Cruise, 500, Narration), (Stanley Kubrick, 240, Himself (archive footage)), (Barbara Kroner, 1533831, Herself, Stanley Kubrick's sister), (Steven Marcus, 163698, Himself, professor, Stanley Kubrick's schoolfriend), (Alexander Singer, 39759, Himself (as Alex Singer))]",English,2h21m,[Documentary],-,-
7201,68554,Angels & Demons,65,6.7,"235,255","[(Dan Brown, 8404, Novel), (Ron Howard, 6159, Director), (Akiva Goldsman, 5575, Screenplay), (David Koepp, 508, Screenplay)]","[(Tom Hanks, 31, Robert Langdon), (Ewan McGregor, 3061, Camerlengo Patrick McKenna), (Ayelet Zurer, 8786, Vittoria Vetra), (Stellan SkarsgÃ¥rd, 1640, Commander Richter), (Pierfrancesco Favino, 17839, Inspector Olivetti)]",English,2h18m,"[Thriller, Mystery]","$150,000,000.00 ","$356,613,439.00 "
7202,68614,The Seduction of Joe Tynan,68,6.1,"1,353","[(Jerry Schatzberg, 98199, Director), (Alan Alda, 21278, Writer)]","[(Alan Alda, 21278, Joe Tynan), (Barbara Harris, 30618, Ellie Tynan), (Meryl Streep, 5064, Karen Traynor), (Rip Torn, 9626, Senator Kittner), (Melvyn Douglas, 19550, Senator Birney)]",English,1h48m,[Drama],-,-
7203,68659,Fanboys,61,6.6,"52,119","[(Kyle Newman, 74623, Director), (Ernest Cline, 74624, Screenplay), (Adam F. Goldberg, 66515, Screenplay)]","[(Sam Huntington, 53492, Eric), (Chris Marquette, 59238, Linus), (Dan Fogler, 58873, Hutch), (Jay Baruchel, 449, Windows), (Kristen Bell, 40462, Zoe)]",English,1h30m,"[Adventure, Comedy]","$3,900,000 ","$948,753.00 "
7204,68791,Terminator Salvation,59,6.6,"304,040","[(Michael Ferris, 7215, Writer), (McG, 36425, Director), (John D. Brancato, 7214, Writer)]","[(Christian Bale, 3894, John Connor), (Sam Worthington, 65731, Marcus Wright), (Anton Yelchin, 21028, Kyle Reese), (Moon Bloodgood, 56455, Blair Williams), (Bryce Dallas Howard, 18997, Kate Connor)]",English,1h55m,"[Action, Science Fiction, Thriller]","$200,000,000.00 ","$371,353,001.00 "
7205,68793,Night at the Museum: Battle of the Smithsonian,59,5.9,"145,396","[(Milan Trenc, 82995, Author), (Shawn Levy, 17825, Director), (Thomas Lennon, 539, Screenplay)]","[(Ben Stiller, 7399, Larry Daley), (Amy Adams, 9273, Amelia Earhart), (Owen Wilson, 887, Jedediah Smith), (Hank Azaria, 5587, Kahmunrah / The Thinker / Abe Lincoln), (Robin Williams, 2157, Theodore Roosevelt)]",English,1h45m,"[Adventure, Fantasy, Action, Comedy, Family]","$150,000,000.00 ","$413,106,170.00 "
7206,68835,Were The World Mine,63,7,"4,665","[(Tom Gustafson, 84618, Director)]","[(Tanner Cohen, 84615, Timothy), (Judy McLane, 84616, Donna), (Zelda Williams, 84617, Frankie), (Nathan Geist, 1394359, Boy of Cute Couple at Fair (uncredited)), (Wendy Robie, 15855, Mrs. Tebbit)]",English,1h35m,"[Music, Romance]",-,"$119,563.00 "
7207,68838,Every Little Step,58,7.5,"1,252","[(Adam Del Deo, 62795, Director), (James D. Stern, 52159, Director)]",[],English,1h36m,"[Documentary, Music]",-,"$1,724,351,"
7208,68848,The Brothers Bloom,68,6.8,"44,044","[(Rian Johnson, 67367, Director, Writer)]","[(Rachel Weisz, 3293, Penelope Stamp), (Adrien Brody, 3490, Bloom), (Mark Ruffalo, 103, Stephen), (Rinko Kikuchi, 18054, Bang Bang), (Robbie Coltrane, 1923, Curator)]",English,1h54m,"[Adventure, Comedy, Drama, Romance]","$20,000,000.00 ","$5,530,764.00 "
7209,68872,Paisan,76,7.8,"5,580","[(Roberto Rossellini, 4410, Director, Screenplay), (Federico Fellini, 4415, Screenplay), (Sergio Amidei, 4413, Screenplay)]","[(Carmela Sazio, 54929, Carmela), (Robert Van Loon, 54930, Joe), (Benjamin Emanuel, 54931, American Soldier), (Raymond Campbell, 54932, American Soldier), (Harold Wagner, 54933, Harry, a German soldier)]",Italian,2h5m,"[History, Drama, War]",-,-
7210,68884,Shall We Kiss?,67,6.8,"2,138","[(Emmanuel Mouret, 65569, Director, Screenplay)]","[(Virginie Ledoyen, 19163, Julie), (Emmanuel Mouret, 65569, Nicolas), (Julie Gayet, 37628, Emilie), (MichaÃ«l Cohen, 125412, Gabriel), (Stefano Accorsi, 65571, Claudio)]",French,1h40m,"[Drama, Comedy, Romance]",-,"$535,428,"
7211,68901,Chop Shop,72,7.3,"3,728","[(Ramin Bahrani, 45730, Director, Writer), (Bahareh Azimi, 78383, Writer)]","[(Alejandro Polanco, 78379, Ale), (Isamar Gonzales, 78380, Isamar), (Ahmad Razvi, 45740, Ahmad), (Carlos Zapata, 78381, Carlos), (Rob Sowulski, 78382, Rob)]",English,1h24m,[Drama],-,"$123,731,"
7212,68932,The Soloist,66,6.7,"46,137","[(Steve Lopez, 81695, Author), (Joe Wright, 36588, Director), (Susannah Grant, 6340, Screenplay)]","[(Robert Downey Jr., 3223, Steve Lopez), (Jamie Foxx, 134, Nathaniel Ayers), (Catherine Keener, 2229, Mary Weston), (Tom Hollander, 2441, Graham Claydon), (Nelsan Ellis, 81697, David Carter)]",English,1h49m,[Drama],"$60,000,000.00 ","$31,720,158.00 "
7213,68945,Neon Genesis Evangelion: Death and Rebirth,74,7.6,"8,452","[(Hideaki Anno, 77921, Director, Writer), (Akio Satsukawa, 559819, Writer), (Masayuki, 77926, Director), (Kazuya Tsurumaki, 77923, Director)]","[(Megumi Ogata, 77927, Shinji Ikari (voice)), (Megumi Hayashibara, 40325, Rei Ayanami / Yui Ikari / Pen Pen (voice)), (Yuko Miyamura, 83768, Asuka Langley SÃ´ryÃ» (voice)), (Kotono Mitsuishi, 77931, Misato Katsuragi (voice)), (Fumihiko Tachiki, 77934, GendÃ´ Ikari (voice))]",Japanese,1h41m,"[Mystery, Animation, Science Fiction, Action]",-,-
7214,68952,Drag Me to Hell,62,6.6,"168,010","[(Sam Raimi, 7623, Director, Writer), (Ivan Raimi, 7629, Writer)]","[(Alison Lohman, 8291, Christine Brown), (Justin Long, 15033, Clay Dalton), (Lorna Raver, 95696, Mrs. Ganush), (Dileep Rao, 95697, Rham Jas), (David Paymer, 19839, Mr. Jacks)]",English,1h39m,"[Horror, Thriller]","$30,000,000.00 ","$90,810,892.00 "
7215,68954,Up,78,8.3,"753,554","[(Pete Docter, 12890, Director, Screenplay, Story), (Bob Peterson, 10, Screenplay, Story), (Tom McCarthy, 17867, Story)]","[(Ed Asner, 68812, Carl Fredricksen (voice)), (Christopher Plummer, 290, Charles Muntz (voice)), (Jordan Nagai, 80676, Russell (voice)), (Bob Peterson, 10, Dug / Alpha (voice)), (Delroy Lindo, 18792, Beta (voice))]",English,1h36m,"[Animation, Comedy, Family, Adventure]","$175,000,000.00 ","$735,099,082.00 "
7216,68959,Fullmetal Alchemist The Movie: Conqueror of Shamballa,70,7.5,"8,514","[(Hiromu Arakawa, 1254256, Novel), (ShÅç Aikawa, 1253028, Writer), (Seiji Mizushima, 83923, Director)]","[(Romi Park, 81243, Edward Elric), (Rie Kugimiya, 83928, Alphonse Elric), (Toru Okawa, 9719, Roy Mustang), (Megumi Toyoguchi, 9710, Winry Rockbell), (Michiko Neya, 112277, Riza Hawkeye)]",Japanese,1h45m,"[Action, Adventure, Animation, Drama]",-,-
7217,68965,Dance Flick,47,3.5,"10,587","[(Damien Dante Wayans, 59229, Director, Writer), (Craig Wayans, 35751, Writer), (Shawn Wayans, 35690, Writer), (Keenen Ivory Wayans, 35689, Writer), (Marlon Wayans, 9562, Writer)]","[(Shoshana Bush, 84835, Megan), (Damon Wayans Jr., 87822, Thomas), (Essence Atkins, 154000, Charity), (Chris Elliott, 1534, Ron), (David Alan Grier, 58563, Sugar Bear)]",English,1h23m,"[Action, Comedy, Music]","$25,000,000 ","$25,615,792,"
7218,68967,Summer Hours,67,7.3,"5,871","[(Olivier Assayas, 21678, Director, Screenplay)]","[(Juliette Binoche, 1137, Adrienne), (Charles Berling, 48576, FrÃ©dÃ©ric), (JÃ©rÃ©mie Renier, 51325, JÃ©rÃ©mie), (Edith Scob, 27980, HÃ©lÃ¨ne), (Dominique Reymond, 19363, Lisa)]",French,1h40m,"[Comedy, Drama]","â‚¬4,400,000","$1,641,025,"
7219,69069,Fired Up!,60,6.2,"39,133","[(Freedom Jones, 563120, Screenplay), (Will Gluck, 82511, Director)]","[(Nicholas D'Agosto, 37059, Shawn Colfax), (Eric Christian Olsen, 29020, Nick Brady), (Sarah Roemer, 20376, Carly), (Molly Sims, 60952, Diora), (Danneel Ackles, 81164, Bianca)]",English,1h30m,[Comedy],"$20,000,000.00 ","$18,599,102.00 "
7220,69118,In the Electric Mist,60,6.1,"14,435","[(James Lee Burke, 132432, Novel), (Mary Olson-Kromolowski, 46812, Screenplay), (Jerzy Kromolowski, 46811, Screenplay), (Bertrand Tavernier, 20556, Director)]","[(Tommy Lee Jones, 2176, Dave Robicheaux), (John Goodman, 1230, Julie 'Baby Feet' Balboni), (Peter Sarsgaard, 133, Elrod Sykes), (Mary Steenburgen, 2453, Bootsie Robicheaux), (Kelly Macdonald, 9015, Kelly Drummond)]",English,1h57m,"[Thriller, Drama, Crime, Mystery]",-,-
7221,69122,The Hangover,72,7.7,"628,057","[(Todd Phillips, 57130, Director), (Scott Moore, 52115, Screenplay), (Jon Lucas, 52114, Screenplay)]","[(Bradley Cooper, 51329, Phil Wenneck), (Ed Helms, 27105, Stu Price), (Zach Galifianakis, 58225, Alan Garner), (Justin Bartha, 21180, Doug Billings), (Heather Graham, 69122, Jade)]",English,1h40m,[Comedy],"$35,000,000.00 ","$459,270,619.00 "
7222,69134,Antichrist,64,6.6,"97,514","[(Lars von Trier, 42, Director, Writer)]","[(Willem Dafoe, 5293, He), (Charlotte Gainsbourg, 4273, She), (Storm Acheche SahlstrÃ¸m, 570509, Nic)]",Danish,1h48m,"[Drama, Horror, Thriller]","$11,000,000.00 ","$791,867.00 "
7223,69241,Berlin Alexanderplatz,79,8.8,"3,287","[(Rainer Werner Fassbinder, 2725, Director, Writer), (Alfred DÃ¶blin, 1540085, Writer)]","[(GÃ_nter Lamprecht, 9932, Franz Biberkopf), (Claus Holm, 38140, Wirt), (Hanna Schygulla, 3734, Eva), (Franz Buchrieser, 49175, Gottfried Meck), (Brigitte Mira, 2726, Frau Bast)]",German,15h31m,[Drama],DEM,-
7224,69253,New in Town,52,5.6,"18,909","[(Ken Rance, 1131839, Writer), (Jonas Elmer, 130128, Director), (C. Jay Cox, 69737, Writer)]","[(RenÃ©e Zellweger, 9137, Lucy Hill), (Harry Connick Jr., 18688, Ted Mitchell), (J.K. Simmons, 18999, Stu Kopenhafer), (Siobhan Fallon, 6751, Blanche Gunderson), (Mike O'Brien, 62250, Lars Ulstead)]",English,1h37m,[Comedy],"$8,000,000.00 ","$29,010,817.00 "
7225,69275,Dead Snow,61,6.3,"58,140","[(Tommy Wirkola, 76927, Director, Screenplay), (Stig Frode Henriksen, 76919, Screenplay)]","[(Charlotte Frogner, 76917, Hanna), (Stig Frode Henriksen, 76919, Roy), (Vegar Hoel, 76920, Martin), (Jeppe Beck Laursen, 1287263, Erlend), (Evy Kasseth RÃ¸sten, 76922, Liv)]",Norwegian,1h31m,"[Horror, Comedy]","$800,000.00 ","$1,984,662.00 "
7226,69278,Land of the Lost,54,5.4,"55,229","[(Dennis McNicholas, 141524, Writer), (Chris Henchy, 99410, Writer), (Brad Silberling, 11887, Director)]","[(Will Ferrell, 23659, Dr. Rick Marshall), (Anna Friel, 58016, Holly), (Danny McBride, 62862, Will Stanton), (Jorma Taccone, 62863, Chaka), (Matt Lauer, 141525, Himself)]",English,1h42m,"[Adventure, Comedy, Science Fiction]","$100,000,000.00 ","$68,688,831.00 "
7227,69280,The Clique,53,5.4,"4,975","[(Lisi Harrison, 1074161, Novel), (Michael Lembeck, 15045, Director)]","[(Elizabeth McLaughlin, 1562503, Massie Block), (Ellen Marlow, 112471, Claire Lyons), (Sophie Anna Everhard, 112472, Dylan Marvil), (Samantha Boscarino, 112473, Alicia Rivera), (Bridgit Mendler, 85176, Kristen Gregory)]",English,1h27m,"[Comedy, Drama, Family]",-,-
7228,69306,The Taking of Pelham 1 2 3,61,6.4,"161,890","[(John Godey, 6911, Novel), (Brian Helgeland, 4723, Screenplay), (Tony Scott, 893, Director)]","[(Denzel Washington, 5292, Walter Garber), (John Travolta, 8891, Ryder), (Luis GuzmÃ¡n, 40481, Phil Ramos), (Victor Gojcaj, 84318, Bashkim), (John Turturro, 1241, Camonetti)]",English,1h46m,"[Thriller, Drama, Crime]","$100,000,000.00 ","$150,166,126.00 "
7229,69406,The Proposal,67,6.7,"250,049","[(Pete Chiarelli, 84435, Writer), (Anne Fletcher, 29214, Director)]","[(Sandra Bullock, 18277, Margaret Tate), (Ryan Reynolds, 10859, Andrew Paxton), (Mary Steenburgen, 2453, Grace Paxton), (Craig T. Nelson, 8977, Joe Paxton), (Betty White, 71727, Grandma Annie)]",English,1h48m,"[Comedy, Romance, Drama]","$40,000,000.00 ","$317,375,031.00 "
7230,69436,Year One,46,4.9,"80,792","[(Harold Ramis, 1524, Director, Screenplay), (Lee Eisenberg, 84417, Screenplay), (Gene Stupnitsky, 84416, Screenplay)]","[(Jack Black, 70851, Zed), (Michael Cera, 39995, Oh), (Olivia Wilde, 59315, Princess Inanna), (Oliver Platt, 17485, High Priest), (David Cross, 212, Cain)]",English,1h37m,"[Comedy, Adventure]","$60,000,000.00 ","$62,357,900.00 "
